smiles,grammar,rdkit,direction,rdkit_reason,seed
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)F
C11=CC(=CC=C1C#N)C(C2=CC=C(C=C2)3#N)N3C=NC=N3,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)3#N)N3C=NC=N3
C[NH2+3]/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)C[NH+](C)C,True,False,LEAK,valence too high,C[NH2+]/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)C[NH+](C)C
CCN1C=C(C(=O)C2=CC(=C(C=C219)N3CCNCC3)F)C(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,True,False,LEAK,syntax (ring closure / parens / token),COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
CC(C4)NC(=O)C1=CC=C(C=C1)CNNC,True,False,LEAK,syntax (ring closure / parens / token),CC(C)NC(=O)C1=CC=C(C=C1)CNNC
c[NH+](C)CC/C=C\1/c2c5cccC2Sc3c1cc(cc3)Cl,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CC/C=C\1/c2ccccc2Sc3c1cc(cc3)Cl
Cc/cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc1cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl
C=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl
CC(C)(C)CC(C)(C)cccc(cc)O,True,False,LEAK,aromaticity / kekulization,CC(C)(C)CC(C)(C)c1ccc(cc1)O
CCN(CC)C(=O)/C(=C/c1cc(c(c(c)O)[O-])[N+](=O)[O-])/C#N,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N
CN(C)NN=CC(=NC=No16)C(=O)N,True,False,LEAK,syntax (ring closure / parens / token),CN(C)NN=CC(=NC=N16)C(=O)N
CCOc1nc2cccc(c2n1Cc3cc6c(cc3)c4ccccc4c5[nH]oc(=O)n5)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc2cccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]oc(=O)n5)C(=O)OCc6c(oc(=O)o6)C
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,True,False,LEAK,syntax (ring closure / parens / token),CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C4)Cl)C=C1NC=CC=C(C=C5)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
C[NH+](C)CC3N(Ccccc(cc1)OC)c2ccccn2,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2
CCCCOc1c1c(ccc1N)(=O)OCC[NH+]2(CC)CC,True,False,LEAK,syntax (ring closure / parens / token),CCCCOc1cc(ccc1N)C(=O)OCC[NH+]2(CC)CC
CC[NH+](CCCC(C)Nc1cc[nH+]cc1ccc(c2)Cl)2CO,True,False,LEAK,valence too high,CC[NH+](CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl)CCO
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)C=C1N=CC=C(C=C5)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C4)Cl)C=C1NC=CC=C(C=C5)Cl
CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC6(=CC=C4)[N+](=O)[O-])C(=O)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
cNS(=O)(=O)CCc1ccc2c(c1)(c[nH]2)C3CC[NH+](CC3)C,True,False,LEAK,aromaticity / kekulization,CNS(=O)(=O)CCc1ccc2c(c1)(c[nH]2)C3CC[NH+](CC3)C
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C3=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
Cc1ccc4c(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc1cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl
cnc[1H]nc1CC[NH3+],True,False,LEAK,syntax (ring closure / parens / token),c1c[nH]nc1CC[NH3+]
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N)CC=CC=C(C=C)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,True,False,LEAK,syntax (ring closure / parens / token),CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
CC(=O)/N=c\n(nc(s1))(=O)(O)NSC,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)/N=c\n(nc(s1)S(=O)(=O)N)C
C3H(C)(C)CC(C)(C)1Cccc(cc)O,True,False,LEAK,syntax (ring closure / parens / token),CCH(C)(C)CC(C)(C)1Cccc(cc)O
c1ccc(cc1)C(CHC[NH3+]2CCCCC2)(c3ccccc)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(c3ccccc)O
C1=C(=CC=C1C#N)C(C2=CC=C(C=C2)#N)N3C=NC=N3,True,False,LEAK,valence too high,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)C=C1N=CC=C(C=C5)4Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)C=C1N=CC=C(C=C5)Cl
CCN(CC)C(=O)/7C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N
CCH(C)(C)CC(C)(C)Cccc(cc)O,True,False,LEAK,syntax (ring closure / parens / token),CCH(C)(C)CC(C)(C)1Cccc(cc)O
CC(C)CN(C[C@H]([C@H](Cc1cHcccc1)NC(=O)O[C@H]/CO[C@@H]4[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N,True,False,LEAK,syntax (ring closure / parens / token),CC(C)CN(C[C@H]([C@H](Cc1cHcccc1)NC(=O)O[C@H]/CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)c4ccc(cc4)N
CC(C)CC1(C(=O)NC(=O)N\C=O)CC=C,True,False,LEAK,syntax (ring closure / parens / token),CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
CC(=O)/N=4c\1/n(=nc(s1)S(=O)(=O)N)C,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)/N=c\1/n(nc(s1)S(=O)(=O)N)C
C5(=O)Nc1c(c(c(c(c1I)NC(=O)C)I)C(=O)[O-])I,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)Nc1c(c(c(c(c1I)NC(=O)C)I)C(=O)[O-])I
Ccc2,True,False,LEAK,syntax (ring closure / parens / token),Cc1c2cc3c(c(c([nH]3)cc4nc(cc5nc(cc(c1C(C)O)[nH]2)C(=C5CCC(=O)[O-])C)C(=C4C)CCC(=O)[O-])C)C(C)OC(C)c6c(c7cc8c(c(c([nH]8)cc9nc(cc1nc(cc6[nH]7)C(=C1CCC(=O)[O-])C)C(=C9C)CCC(=O)[O-])C)C(C)O)C
C8CC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,True,False,LEAK,syntax (ring closure / parens / token),CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@H]#2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O1[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@H]#2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+]
[H]/[NH+]=C(/C=CC(=O)n-C(=C8C=c2cc\c(=C([NH3+])N)cc2)/C=C1)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)nC(=C8C=c2cc\c(=C([NH3+])N)cc2)/C=C1)\N
C[N+](C)(C)nCCCCCCCCC[N+](C)(C)C,True,False,LEAK,aromaticity / kekulization,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)C9C4=CC=CC=C4F)N)C(=O)OC,True,False,LEAK,syntax (ring closure / parens / token),CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
CCC#CC(C)C1(C(=O)NC(=O)N(C1=O5)C)6CC=C,True,False,LEAK,syntax (ring closure / parens / token),CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
C(CNCC(=O)O=CC(=O)O)N(CPC(=O)O)CC=OO,True,False,LEAK,valence too high,C(CN(CC(=O)O=CC(=O)O)N(CPC(=O)O)CC=O)O
COC9COC(=O)NCCCC[C@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC,True,False,LEAK,syntax (ring closure / parens / token),COCCOC(=O)NCCCC[C@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
C[N+]1(C3CC7C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
C[C@@H](C(=O)Nc1c(c(c(c(cI)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,True,False,LEAK,syntax (ring closure / parens / token),C[C@@H](C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
c1ccc(cc1)C(CCC[NH+]2CCCCC2)(c3ccccc)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(c3ccccc)O
C1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C7)C)CNICC=CC=C2,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)CN=CC=CC=C2
C(=O)NC1=[N](N=C(S=1)S(=O)(=O)N)C,True,False,LEAK,valence too high,CC(=O)NC1=[N](N=C(S1)S(=O)(=O)N)C
CcOC(=O)CC\CCCCCCCc(C)c1cCcccI,True,False,LEAK,syntax (ring closure / parens / token),CcOC(=O)CC\CCCCCCC(C)c1cCccc1I
C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C4)O)OC,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)OC
C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)1,True,False,LEAK,syntax (ring closure / parens / token),C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
CNC(=O)51=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC=CC(=C(C=C3)Cl)C(F)(F)F
CFOC(=O)CCCCCCCCC(C)1ccccc1I,True,False,LEAK,valence too high,CCOC(=O)CCCCCCCCC(C)c1ccccc1I
CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)4nc)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc=cc4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(c3ccc9cc)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(c3ccccc)O
C1CC(C2=CC=CC=C2C1)C3=NCCNF3,True,False,LEAK,valence too high,C1CC(C2=CC=CC=C2C1)C3=NCCN3
CCC[NH2+][C@H]1CCc2c(sc(n2)1N)C,True,False,LEAK,aromaticity / kekulization,CCC[NH2+][C@H]1CCc2c(sc(n2)N)C1
CC(C4)c1cccc(c1OCOP(=O)([O-])[O-])C(C)C,True,False,LEAK,syntax (ring closure / parens / token),CC(C)c1cccc(c1OCOP(=O)([O-])[O-])C(C)C
CCN1C=C(C(=O)C2=CC(=C(C=C21)N9H3CCNCC3)F)C(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
c61ccn2c(c1)nn(c2=O)CCC[7NH+]3CCN(CC3)c4cccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c61ccn2c(c1)nn(c2=O)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl
CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)C9C4=CC=4CC=CF)N)C(=O)OC,True,False,LEAK,syntax (ring closure / parens / token),CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)C9C4=CC=CC=C4F)N)C(=O)OC
C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCCC(C45=CC=C(C=C4)I)C5=CC=C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCCC(C45=CC=C(C=C4)F)C5=CC=C(C=C5)F
COCCOC11=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)#C)OCCOC,True,False,LEAK,syntax (ring closure / parens / token),COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
cc=cc2c(c1)CCCC2C3=[NH+]CCN3,True,False,LEAK,syntax (ring closure / parens / token),c1ccc2c(c1)CCCC2C3=[NH+]CCN3
C[C@@H](#C(=O)N1CC2=CC(=C(C=C2C[C@H]1C(=O)O)OC)OC)N[C@@H](CCC3=CC=CC=C3)C(=O)O,True,False,LEAK,valence too high,C[C@@H](C(=O)N1CC2=CC(=C(C=C2C[C@H]1C(=O)O)OC)OC)N[C@@H](CCC3=CC=CC=C3)C(=O)O
CC(C(=O)c1cccc(c11)Cl)[NH2+]C(C)(C)C,True,False,LEAK,syntax (ring closure / parens / token),CC(C(=O)c1cccc(c1)Cl)[NH2+]C(C)(C)C
c1nc2c(n1COCCO)[nH]c(nc=O)N,True,False,LEAK,syntax (ring closure / parens / token),c1nc2c(n1COCCO)[nH]c(nc2=O)N
CC(O)(C)C(C=CC1=CC2=C(C=C1)O3CO2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(C)(C)C(C=CC1=CC2=C(C=C1)O3CO2)O
c1cc(ccc1c2ccc(o)/C=N/N3C/C(=O)N3=O)[N+](=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1c2ccc(o2)/C=N/N3C/C(=O)N3=O)[N+](=O)[O-]
C1C2CC3CC1CC(C2)(O73)[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C1C2CC3CC1CC(C2)(C3)[NH3+]
CCC#CC(C)C16(C(=O)NC(=O)N(C1=O)C)CC=C,True,False,LEAK,syntax (ring closure / parens / token),CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
CCCCC(=O)N(Cc1ccc(cc1)c2cccc2c3[n-]nOnn3)[C@@H](C(C)C)C(=O9)[O-],True,False,LEAK,syntax (ring closure / parens / token),CCCCC(=O)N(Cc1ccc(cc1)c2cccc2c3[n-]nnn3)[C@@H](C(C)C)C(=O9)[O-]
C1=CC(=CC(=C81)I)CN=C(N)N,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC(=C1)I)CN=C(N)N
Cc2,True,False,LEAK,syntax (ring closure / parens / token),Ccc2
CC(C)OC(=O)C(C)(C)Occcc(cc)C(=O)cccc(cc2)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)OC(=O)C(C)(C)Oc1ccc(cc)C(=O)c2ccc(cc2)Cl
CC1=C4N(C(=O)NC1=O)C2CC(C(O2)CO)O,True,False,LEAK,syntax (ring closure / parens / token),CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
CCCC(C)C1(C(=O)NC(=[NH+]C1=O)S)=CCC,True,False,LEAK,valence too high,CCCC(C)C1(C(=O)NC(=[NH+]C1=O)S)CC=C
CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)7C)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl
C[NH+](C)CCn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C=O)NC(=O)Cc4csc(n4)N)SC)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CCn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)Cc4csc(n4)N)SC)C(=O)[O-]
CCC2CC3=C2(C13(CCNCC=C(C)C)C)C=C(C=C3)O,True,False,LEAK,syntax (ring closure / parens / token),CCC2CC3=C(C13(CCN2CC=C(C)C)C)C=C(C=C3)O
C[NH+](C)CCN(C9c1ccc(cc1)OC)c2ccccn,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2
CC1=CC=CC=CC(=O)NC2=CC(=C(C=C2)C(=O)N3CCC(C4=C3C=CC(=C4)Cl)O)C,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C
CC[NH+](CS)7CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC[NH+](CC)7CCN1c2ccc(cc2C(=NCC1=O)c3ccccc3F)Cl
CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3c[nH]c4csC(ccc4)C2=C)C,True,False,LEAK,syntax (ring closure / parens / token),CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3c[nH]c4c3C(ccc4)C2=C1)C
c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO,True,False,LEAK,syntax (ring closure / parens / token),c1ccc2c(c1)C(=[NH+]c3ccccc3S2)N4CC[NH+](CC4)CCOCCO
C[NH2+]CCCN=1c2ccc,True,False,LEAK,syntax (ring closure / parens / token),C[NH2+]CCCN1c2ccccc2CCc3c1cccc3
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C4)8Cl)C=C1NC=CC=C(C=C5)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C4)Cl)C=C1NC=CC=C(C=C5)Cl
CC1=CC=C5=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)N#C(=O)OC5CCCC5)C)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
c1cc(ccc1c2ccc(o2)/C=N/N3C3C(=O)NC3=OP)[N+](=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1c2ccc(o2)/C=N/N3C3C(=O)NC3=O)[N+](=O)[O-]
C[N+]1(C3CC7C1)CC2=C,True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CN1CC,True,False,LEAK,syntax (ring closure / parens / token),CN1CCN(CC1)CCC=C2C3=CC=CC=CSC4=C2C=C(C=C4)S(=O)(=O)N(C)C
CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC343C)O)C)C(=O)CO,True,False,LEAK,syntax (ring closure / parens / token),CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO
c[NH+](C)CC/C=C\1/c2c5cccC2Scc1cc(cc3)Cl,True,False,LEAK,syntax (ring closure / parens / token),c[NH+](C)CC/C=C\1/c2c5cccC2Sc3c1cc(cc3)Cl
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@H]#2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O1[C@@H]3[C@@H]7(C[C@@H3]([C@H](O3)C[NH3+])O)[NH3+])[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1[NH3+])O[C@H]#2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)[NH3+])O)O)O1[C@@H]3[C@@H](C[C@@H]([C@H](O3)C[NH3+])O)[NH3+])[NH3+]
[H]/[NH+]=C(/C=CC(=O)nC(=C8C=c2Cc\c(=C([NH3+])N)cc2)/C=C1)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)nC(=C8C=c2cc\c(=C([NH3+])N)cc2)/C=C1)\N
CCCC(=O)OC1(CCCC1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,True,False,LEAK,syntax (ring closure / parens / token),CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO
Co(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,True,False,LEAK,valence too high,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
C[NH4+](C),True,False,LEAK,valence too high,C[NH+](C)CCCN1c2ccccc2CCc3c1cccc3
C[N+]1(CCC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOsC)C4=CSC(=N4)N)SC2)C(O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(CCC7C1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
CC=C(=O)OCC(=O)C1(CCC2C1(CC(C3C26CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC,True,False,LEAK,syntax (ring closure / parens / token),CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C26CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
CC(O6)(C)C(C=CC1=CC2=C(C=C1)O3CO2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=CC2=C(C=C1)O3CO2)C
C(CC(C(C(C(O1)O)F)O)O)O,True,False,LEAK,syntax (ring closure / parens / token),C(C1C(C(C(C(O1)O)F)O)O)O
CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc5ccc2)C[C@@H]([C@H](Cc3cc4ccc3)NC(=O)OCc4cncs4)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O
CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)4nc)C(=O)OCc6c(\c(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)4nc)C(=O)OCc6c(oc(=O)o6)C
CC(=O)Nc1c(c(c(c(c1I)C(=O)[O-])I)C(=O)N9C)I,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)Nc1c(c(c(c(c1I)C(=O)[O-])I)C(=O)NC)I
Cc1c(cno1)C(=O)Nc2ccs(cc2)6(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F
C1C2CC3CC1CC(C=2)(O73)[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C1C2CC3CC1CC(C2)(O73)[NH3+]
